Unnamed: 0,Wiki_ID,Movie_ID,title,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,budget,Net_revenue,rating,BoxOfficeRank,RatingRank,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,num_actors,num_women,proportion_actress,incl_score
63073,1394579,/m/04z48q,Basic,2003-03-28,42792561.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2003,50000000.0,-7207439.0,6.300000000000001,0.1655574043261231,0.4898874260637283,0.3277224151949257,1759,tt0264395,0.19999999999999996,3,11.0,2.0,0.18181818181818182,0.46060606060606063
63093,93760,/m/0n83s,Showgirls,1995-09-22,37702961.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n16"": ""Erotic Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/06b0n3"": ""Sexploitation""}",1995,45000000.0,-7297039.0,5.0,0.1638935108153078,0.1101888952489982,0.137041203032153,7014,tt0114436,0.6285714285714286,3,16.0,6.0,0.375,0.6678571428571428
63097,68485,/m/0hx4y,Jurassic Park,1993-06-09,914691118.0,127.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/060__y"": ""Film adaptation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0h9qh"": ""Monster"", ""/m/02kdv5l"": ""Action""}",1993,63000000.0,851691118.0,7.899578536061837,0.9980587909040488,0.9713795077275328,0.9847191493157909,2690,tt0107290,0.22689075630252098,3,15.0,2.0,0.13333333333333333,0.4534080298786181
63104,5866831,/m/047gn4y,Prince of Persia: The Sands of Time,2010-05-09,335154643.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02qvnvs"": ""Swashbuckler films"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",2010,150000000.0,185154643.0,6.35,0.908763172490294,0.5079183361953825,0.7083407543428382,7466,tt0473075,0.1968253968253968,0,15.0,1.0,0.06666666666666667,0.08783068783068781
63209,24630747,/m/064k1wb,Predators,2010-07-07,127234389.0,106.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",2010,40000000.0,87234389.0,6.2,0.7975596228508042,0.4467658843732112,0.6221627536120077,7231,tt1424381,0.20952380952380956,0,14.0,2.0,0.14285714285714285,0.11746031746031747
63244,30818824,/m/0gfh84d,Lawless,2012-05-19,51316673.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama""}",2012,26000000.0,25316673.0,7.0,0.5826400443704937,0.767887807670292,0.6752639260203928,7882,tt1212450,0.12030075187969924,1,20.0,2.0,0.1,0.18454469507101087
63246,63504,/m/0h1kp,Touch of Evil,1958-04-23,,111.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02xh1"": ""Film noir""}",1958,829000.0,,7.8,,0.9630795649685174,,6006,tt0052311,0.1635338345864662,1,15.0,6.0,0.4,0.29895572263993314
63394,1256990,/m/04mqwg,Candyman,1992-09-11,25792310.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/060__y"": ""Film adaptation"", ""/m/01585b"": ""Slasher""}",1992,6000000.0,19792310.0,6.450000000000001,0.5429839156960621,0.5602938370539974,0.5516388763750297,8645,tt0103919,0.6689342403628118,3,8.0,3.0,0.375,0.6813114134542705
63401,234537,/m/01j2ff,Equilibrium,2002-12-06,5359645.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",2002,20000000.0,-14640355.0,7.1,0.0867997781475319,0.8031864148063347,0.4449930964769333,2232,tt0238380,0.10559006211180122,1,11.0,1.0,0.09090909090909091,0.1766108287847418
63454,956598,/m/03t79f,The Haunting,1999-07-23,177311151.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1999,80000000.0,97311151.0,5.100091639989248,0.8136439267886856,0.1268841824079374,0.4702640545983115,2497,tt0171363,0.6034348165495707,3,23.0,10.0,0.43478260869565216,0.6794058084150741
63615,900231,/m/03n3gl,Team America: World Police,2004-10-11,50907422.0,97.0,"{""/m/049ph"": ""Klingon language"", ""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0gf28"": ""Parody"", ""/m/01q03"": ""Cult"", ""/m/03k9fj"": ""Adventure"", ""/m/05mrx8"": ""Political satire"", ""/m/014g0t"": ""Supermarionation"", ""/m/04t36"": ""Musical"", ""/m/06nbt"": ""Satire"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",2004,32000000.0,18907422.0,6.9,0.533555185801442,0.7323029956115246,0.6329290907064833,6752,tt0372588,0.27472527472527475,2,10.0,2.0,0.2,0.38046398046398044
63666,1274324,/m/04p7q_,Spanglish,2004-12-17,55041367.0,130.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0clz1b"": ""Slice of life story"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n0k"": ""Domestic Comedy""}",2004,80000000.0,-24958633.0,6.1,0.0471436494731003,0.4016409082236215,0.2243922788483609,1349,tt0371246,0.6766334440753046,3,20.0,12.0,0.6,0.7588778146917682
63681,39311,/m/09sr0,JFK,1991-12-20,205400000.0,206.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/03g3w"": ""History""}",1991,40000000.0,165400000.0,7.75,0.8982251802551303,0.9559244419004008,0.9270748110777656,2682,tt0102138,0.15070028011204484,3,27.0,5.0,0.18518518518518517,0.4452951550990767
63688,29785,/m/07bx6,The Rock,1996-06-07,335062320.0,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/0556j8"": ""Buddy film""}",1996,75000000.0,260062320.0,7.1499968412147314,0.944814198557959,0.813585193665331,0.8791996961116451,1282,tt0117500,0.06285714285714283,1,19.0,2.0,0.10526315789473684,0.16715121136173763
63696,698242,/m/033qdy,Red Dragon,2002-09-30,209196298.0,124.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",2002,78000000.0,131196298.0,6.95,0.8646699944536883,0.7516695287158939,0.8081697615847911,6313,tt0289765,0.275,1,11.0,2.0,0.18181818181818182,0.2633838383838384
64033,258732,/m/01m3wp,The American President,1995-11-17,107879496.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1995,62000000.0,45879496.0,6.65,0.6830282861896838,0.6349933218851365,0.6590108040374101,1637,tt0112346,0.37591036414565826,3,15.0,7.0,0.4666666666666667,0.6141923436041083
64073,25080984,/m/09gq0x5,The King's Speech,2010-11-26,,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/03g3w"": ""History"", ""/m/02p0szs"": ""Historical fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03hn0"": ""Historical drama""}",2010,15000000.0,,7.8,,0.9630795649685174,,2708,tt1504320,0.12545787545787546,3,27.0,6.0,0.2222222222222222,0.4492266992266993
64158,1307241,/m/04rncw,Sphere,1998-02-13,37020277.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0cq23f0"": ""Sci-Fi Adventure""}",1998,75000000.0,-37979723.0,5.949999999999999,0.0194120909595119,0.3387712268651021,0.179091658912307,3407,tt0120184,0.22352941176470587,1,10.0,3.0,0.3,0.28562091503267967
64187,28370864,/m/0crfcdl,30 Minutes or Less,2011-08-12,40000000.0,84.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",2011,28000000.0,12000000.0,5.85,0.4778147531891292,0.3081473001335623,0.3929810266613457,1530,tt1622547,0.0714285714285714,1,10.0,3.0,0.3,0.2349206349206349
64268,2809621,/m/084302,The Prestige,2006-10-17,109676311.0,130.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/06www"": ""Steampunk""}",2006,40000000.0,69676311.0,8.25,0.7592900721020521,0.9938942949818736,0.8765921835419629,4815,tt0482571,0.16292798110979934,1,14.0,3.0,0.21428571428571427,0.2368490095762823
64333,460052,/m/02c638,Mystic River,2003-05-23,156822020.0,138.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",2003,25000000.0,131822020.0,7.75,0.8652246256239601,0.9559244419004008,0.9105745337621804,7502,tt0327056,0.13325330132052826,3,19.0,5.0,0.2631578947368421,0.46547039868579015
64428,168597,/m/016ky6,Big,1988-06-03,151668774.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/0hqxf"": ""Family Film""}",1988,18000000.0,133668774.0,7.1,0.8671658347199113,0.8031864148063347,0.835176124763123,1811,tt0094737,0.2901785714285714,1,12.0,3.0,0.25,0.2911706349206349
64482,1186616,/m/04fjzv,The Shining,1980-05-23,44017374.0,143.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/073_6"": ""Surrealism"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/01585b"": ""Slasher"", ""/m/03pgfj"": ""New Hollywood""}",1980,19000000.0,25017374.0,8.25,0.5804215196894066,0.9938942949818736,0.7871579073356401,3325,tt0081505,0.2962529274004684,2,12.0,5.0,0.4166666666666667,0.4598620869112673
64592,5456819,/m/0dmqyj,Disturbia,2007-04-04,117760134.0,105.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}",2007,20000000.0,97760134.0,6.699999999999999,0.8153078202995009,0.6505437893531769,0.732925804826339,863,tt0486822,0.27871148459383754,3,13.0,6.0,0.46153846153846156,0.5800833153774331
64696,26224556,/m/0b73_1d,True Grit,2010-12-22,,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",2010,38000000.0,,7.4,,0.8898111047510017,,7093,tt1403865,0.4054054054054054,3,18.0,3.0,0.16666666666666666,0.524024024024024
64964,3119257,/m/08sp55,Doomsday,2008-03-14,22211426.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0hzlz"": ""South Africa"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/094ddt"": ""Doomsday film"", ""/m/03p15s3"": ""Plague"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action""}",2008,30000000.0,-7788574.0,5.85,0.158624514697726,0.3081473001335623,0.2333859074156441,7696,tt0483607,0.3762575452716298,3,19.0,2.0,0.10526315789473684,0.4938402343887889
64966,161897,/m/015gsf,Cool Hand Luke,1967-11-01,16217773.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/05c3mp2"": ""Prison film"", ""/m/0d1w9"": ""Prison"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1967,3000000.0,13217773.0,7.9,0.4875207986688852,0.9742415569547797,0.7308811778118325,4041,tt0061512,0.03221288515406162,1,15.0,1.0,0.06666666666666667,0.14407096171802053
64993,28150124,/m/0cmdwwg,50/50,2011-09-12,39187783.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/017fp"": ""Biography"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}",2011,8000000.0,31187783.0,7.3,0.6203549639489739,0.8632894485785155,0.7418222062637447,3770,tt1306980,0.3080357142857143,2,14.0,6.0,0.42857142857142855,0.46775793650793646
65016,29454281,/m/0ds3t5x,The Help,2011-08-10,211608112.0,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0j1z8"": ""United Arab Emirates"", ""/m/03rk0"": ""India""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01t_vv"": ""Comedy-drama""}",2011,25000000.0,186608112.0,8.0,0.9098724348308376,0.982064491509254,0.9459684631700458,2530,tt1454029,0.903863432165319,3,17.0,13.0,0.7647058823529411,0.88952310483942
65027,246963,/m/01kqq7,Wild at Heart,1990-05,14560247.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/068d7h"": ""Romantic drama"", ""/m/0219x_"": ""Indie"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film""}",1990,9500000.0,5060247.0,7.1,0.3943427620632279,0.8031864148063347,0.5987645884347813,3713,tt0100935,0.4403361344537815,2,21.0,6.0,0.2857142857142857,0.46423902894491126
65068,28413162,/m/0bbw2z6,The Tourist,2010-12-08,278346189.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2010,100000000.0,178346189.0,6.0,0.9057127010537992,0.3644342682694142,0.6350734846616067,6063,tt1243957,0.2626050420168067,0,16.0,1.0,0.0625,0.10836834733893556
65149,142327,/m/011x_4,Groundhog Day,1993-02-12,70906973.0,101.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s2s"": ""Time travel"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/03rzvv"": ""Romantic fantasy"", ""/m/02l7c8"": ""Romance Film""}",1993,14600000.0,56306973.0,7.7,0.7185246810870771,0.9499141385231826,0.8342194098051299,975,tt0107048,0.4103641456582633,2,20.0,5.0,0.25,0.44234360410831
65213,344978,/m/01ylt7,Swingers,1996-10-18,4555020.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",1996,200000.0,4355020.0,7.0,0.384636716583472,0.767887807670292,0.576262262126882,3487,tt0117802,0.11020408163265305,2,14.0,5.0,0.35714285714285715,0.37800453514739224
65233,28814788,/m/0b44shh,Beginners,2010-09-11,14227969.0,105.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2010,3200000.0,11027969.0,7.0,0.4656128674431503,0.767887807670292,0.6167503375567212,1796,tt1532503,0.2321428571428571,1,15.0,7.0,0.4666666666666667,0.344047619047619
65287,41528,/m/0bdjd,Forrest Gump,1994-06-23,677387716.0,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01j1n2"": ""Coming of age"", ""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1994,55000000.0,622387716.0,8.5,0.99057127010538,0.9978057622591108,0.9941885161822456,921,tt0109830,0.23502304147465436,1,24.0,5.0,0.20833333333333334,0.25889656938044037
65415,2798805,/m/083d29,3 Women,1977-04-03,,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03pgfj"": ""New Hollywood""}",1977,1500000.0,,7.25,,0.8509826369013547,,7678,tt0075612,0.8809523809523809,3,8.0,6.0,0.75,0.876984126984127
65492,3427182,/m/09bw4_,Jumper,2008-02-06,222231186.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",2008,85000000.0,137231186.0,5.999540124727444,0.8704936217415419,0.356229727151307,0.6133616744464244,7651,tt0489099,0.1751700680272109,1,17.0,7.0,0.4117647058823529,0.3067560357476324
65511,11659396,/m/02rn00y,Up,2009-05-13,731342744.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",2009,175000000.0,556342744.0,8.049819487535528,0.9869661674986134,0.9834001144819692,0.9851831409902913,3641,tt1049413,0.054711246200607855,1,17.0,2.0,0.11764705882352941,0.16856387945249018
65664,1573600,/m/05cj_j,Family Plot,1976-04-09,13200000.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/028v3"": ""Detective fiction"", ""/m/0vjs6"": ""Detective"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/0c3351"": ""Suspense""}",1976,2000000.0,11200000.0,6.75,0.4694952856350527,0.6777332570120206,0.5736142713235366,7089,tt0074512,0.4485714285714286,3,10.0,4.0,0.4,0.6161904761904763
